"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"105378622",-0.0358496250072116,0.0284520833390568,-0.867652550831772,0.387253810871136,0.710740701482295,-6.24848349882525
"339742",-0.0358496250072115,0.0284520833390568,-0.867652550831772,0.387253810871136,0.710740701482295,-6.24848349882525
"107986123",-0.0358496250072116,0.0284520833390568,-0.867652550831772,0.387253810871136,0.710740701482295,-6.24848349882525
"105374521",-0.0358496250072116,0.0284520833390568,-0.867652550831772,0.387253810871136,0.710740701482295,-6.24848349882525
"100500867",-0.0358496250072116,0.0284520833390568,-0.867652550831772,0.387253810871136,0.710740701482295,-6.24848349882525
"100189144",-0.0358496250072116,0.0284520833390568,-0.867652550831772,0.387253810871136,0.710740701482295,-6.24848349882525
"8756",-0.0358496250072116,0.0284520833390568,-0.867652550831772,0.387253810871136,0.710740701482295,-6.24848349882525
"105375962",-0.0358496250072116,0.0284520833390568,-0.867652550831772,0.387253810871136,0.710740701482295,-6.24848349882525
"100506769",-0.0358496250072116,0.0284520833390568,-0.867652550831772,0.387253810871136,0.710740701482295,-6.24848349882525
"105369891",-0.0358496250072116,0.0284520833390568,-0.867652550831772,0.387253810871136,0.710740701482295,-6.24848349882525
"102723318",-0.0358496250072116,0.0284520833390568,-0.867652550831772,0.387253810871136,0.710740701482295,-6.24848349882525
"105370339",-0.0358496250072115,0.0284520833390568,-0.867652550831772,0.387253810871136,0.710740701482295,-6.24848349882525
"7217",-0.0358496250072115,0.0284520833390568,-0.867652550831772,0.387253810871136,0.710740701482295,-6.24848349882525
"28363",-0.0358496250072116,0.0284520833390568,-0.867652550831772,0.387253810871136,0.710740701482295,-6.24848349882525
